"","label","sess_dur","sess_pkts","tcp_keep_alive","tcp_keep_alive_ack","http_resp_2xx","http_resp_3xx","http_resp_4xx","http_resp_5xx","http_req_get","http_req_post","http_req_put","http_req_head","http_uri","http_usr_agent","http_duration","http_len_mean","http_len_max","http_len_min","http_time_mean","http_time_max","http_time_min","http_pkt_no","mqtt_topic","mqtt_publish","mqtt_ack","mqtt_ping","mqtt_duration","mqtt_len_mean","mqtt_len_max","mqtt_len_min","mqtt_time_mean","mqtt_time_max","mqtt_time_min","mqtt_pkt_no","dns_qry_name","dns_ipv4","dns_ipv6","dns_qry_cls","dns_no_errors","dns_errors","dns_num_qns","dns_num_ans","dns_duration","dns_len_mean","dns_len_max","dns_len_min","dns_time_mean","dns_time_max","dns_time_min","dns_pkt_no","mdns_qry_name","mdns_num_qns","mdns_num_ans","mdns_duration","mdns_len_mean","mdns_len_max","mdns_len_min","mdns_time_mean","mdns_time_max","mdns_time_min","mdns_pkt_no","quic_rst","quic_payload","quic_duration","quic_len_mean","quic_len_max","quic_len_min","quic_time_mean","quic_time_max","quic_time_min","quic_pkt_no","ssl_duration","ssl_len_mean","ssl_len_max","ssl_len_min","ssl_time_mean","ssl_time_max","ssl_time_min","ssl_pkt_no","bootp_duration","bootp_len_mean","bootp_len_max","bootp_len_min","bootp_time_mean","bootp_time_max","bootp_time_min","bootp_pkt_no","ssdp_duration","ssdp_len_mean","ssdp_len_max","ssdp_len_min","ssdp_time_mean","ssdp_time_max","ssdp_time_min","ssdp_pkt_no","classicstun_duration","classicstun_len_mean","classicstun_len_max","classicstun_len_min","classicstun_time_mean","classicstun_time_max","classicstun_time_min","classicstun_pkt_no","ntp_duration","ntp_len_mean","ntp_len_max","ntp_len_min","ntp_time_mean","ntp_time_max","ntp_time_min","ntp_pkt_no"
"21",4,858.788523197174,194,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.97145485878,159.64406779661,239,66,15.2064043941169,55.1555142402649,0.00100064277648926,59,0,0,0,0,0,0,0,0,61.6877854188283,177.8,346,143,7.20021284616481,179.998126029968,8.94069671630859e-05,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",4,794.328011989594,176,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.658214092255,166,239,66,16.2089845900442,55.1493573188782,0.000567197799682617,52,0,0,0,0,0,0,0,0,69.2532766965719,179.634615384615,346,143,7.53776278830411,179.998600006104,4.1961669921875e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",4,734.68265080452,173,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.568557500839,170,239,66,16.8687460714457,55.1333105564117,0.00100851058959961,50,0,0,0,0,0,0,0,0,69.2528887712038,179.634615384615,346,143,7.53771563741038,179.997086524963,4.38690185546875e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",4,885.374161958694,190,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.533328771591,174.333333333333,239,66,17.6306665754318,55.1454169750214,0.000982761383056641,51,0,0,0,0,0,0,0,0,58.7740859240294,177.921875,346,143,7.06374301343111,180.011382579803,0.00011134147644043,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",4,825.837581396103,183,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.185608863831,162.296296296296,239,66,15.5884077144119,55.1030197143555,0.0010986328125,54,0,0,0,0,0,0,0,0,64.3086340767997,177.017857142857,346,143,6.99959551780146,180.007527351379,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",4,766.005877494812,179,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.657074689865,167.960784313725,239,66,16.5331414937973,55.1575119495392,0.00100231170654297,51,0,0,0,0,0,0,0,0,69.2546002681439,179.634615384615,346,143,7.53800814740571,180.001821041107,4.12464141845703e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",4,896.243065595627,196,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.976954936981,153.698412698413,239,66,14.2254347570481,55.159601688385,0.000961780548095703,63,0,0,0,0,0,0,0,0,61.0215967019399,178.8,346,143,6.86685043719777,179.998794794083,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",4,856.652120351791,185,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.72723865509,170,239,66,16.8719844623488,55.2142271995544,0.000991344451904297,50,0,0,0,0,0,0,0,0,61.6899249712626,177.8,346,143,7.20071806447548,180.001181125641,3.91006469726562e-05,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",4,797.156631946564,178,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.822068452835,170,239,66,16.8739197643436,55.1483528614044,0.00104451179504395,50,0,0,0,0,0,0,0,0,69.2536357549521,179.634615384615,346,143,7.53783166328101,180.00070309639,3.74317169189453e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",4,737.638407230377,187,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.79699587822,159.64406779661,239,66,15.203396480659,55.1493721008301,0.00100350379943848,59,0,0,0,0,0,0,0,0,69.2535629639259,179.634615384615,346,143,7.53779075599392,180.002310752869,0.000102519989013672,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",4,888.169272422791,195,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.610823869705,158.857142857143,239,66,15.0292877067219,55.152022600174,0.000987529754638672,56,0,0,0,0,0,0,0,0,58.7719271630049,177.921875,346,143,7.06327529277718,179.999575138092,4.88758087158203e-05,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",4,884.614496707916,272,0,0,0,0,0,0,0,2,0,0,"/index.php?ss=343085850792964","none",0.0656405687332153,117.6,340,54,0.0164101421833038,0.0936181545257568,0.00104212760925293,10,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.788543701172,165.611940298507,333,66,13.1180082378965,55.1482179164886,0.00104403495788574,67,0,0,0,0,0,0,0,0,64.3067134107862,177.017857142857,346,143,6.99938134202981,180.001507997513,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",4,768.773401975632,5954,14,0,0,0,4,0,0,2,0,0,"none","none",9.99743075370789,196.929333333333,1434,54,0.919594786976193,20.0034217834473,2.02655792236328e-05,105,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.643086671829,159.32,333,66,11.9140957658355,55.1584396362305,0.0010063648223877,75,0,0,0,0,0,0,0,0,69.2542173312261,179.634615384615,346,143,7.53805278090813,179.998705148697,3.74317169189453e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",4,893.925659179688,186,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.89577627182,166,239,66,16.2136426719965,55.1465966701508,0.00101208686828613,52,0,0,0,0,0,0,0,0,61.3562781651815,178.633333333333,346,143,7.20085630249559,179.998738765717,0.000115394592285156,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",4,854.357008218765,188,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.613952875137,160.545454545455,239,66,15.307665793984,55.1521723270416,0.00105547904968262,55,0,0,0,0,0,0,0,0,61.3553187052409,177.466666666667,346,143,7.20060751452083,180.000781059265,0.00010371208190918,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",4,794.900539875031,183,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.887597799301,166.454545454545,239,66,16.3312518110982,55.1577410697937,0.00101494789123535,55,0,0,0,0,0,0,0,0,69.2531900772682,179.634615384615,346,143,7.53771836812358,180.00107550621,4.02927398681641e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",4,735.257727384567,177,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.772001743317,172.122448979592,239,66,17.2244167029858,55.1473772525787,0.00111126899719238,49,0,0,0,0,0,0,0,0,69.2530934260442,179.634615384615,346,143,7.53771126318557,179.999829053879,7.89165496826172e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",4,885.90633058548,192,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.76238656044,164.11320754717,239,66,15.8992766646238,55.1532962322235,0.000996828079223633,53,0,0,0,0,0,0,0,0,58.7726614326239,177.921875,346,143,7.06349709656155,180.001322746277,9.17911529541016e-05,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
