"","label","sess_dur","sess_pkts","tcp_keep_alive","tcp_keep_alive_ack","http_resp_2xx","http_resp_3xx","http_resp_4xx","http_resp_5xx","http_req_get","http_req_post","http_req_put","http_req_head","http_uri","http_usr_agent","http_duration","http_len_mean","http_len_max","http_len_min","http_time_mean","http_time_max","http_time_min","http_pkt_no","mqtt_topic","mqtt_publish","mqtt_ack","mqtt_ping","mqtt_duration","mqtt_len_mean","mqtt_len_max","mqtt_len_min","mqtt_time_mean","mqtt_time_max","mqtt_time_min","mqtt_pkt_no","dns_qry_name","dns_ipv4","dns_ipv6","dns_qry_cls","dns_no_errors","dns_errors","dns_num_qns","dns_num_ans","dns_duration","dns_len_mean","dns_len_max","dns_len_min","dns_time_mean","dns_time_max","dns_time_min","dns_pkt_no","mdns_qry_name","mdns_num_qns","mdns_num_ans","mdns_duration","mdns_len_mean","mdns_len_max","mdns_len_min","mdns_time_mean","mdns_time_max","mdns_time_min","mdns_pkt_no","quic_rst","quic_payload","quic_duration","quic_len_mean","quic_len_max","quic_len_min","quic_time_mean","quic_time_max","quic_time_min","quic_pkt_no","ssl_duration","ssl_len_mean","ssl_len_max","ssl_len_min","ssl_time_mean","ssl_time_max","ssl_time_min","ssl_pkt_no","bootp_duration","bootp_len_mean","bootp_len_max","bootp_len_min","bootp_time_mean","bootp_time_max","bootp_time_min","bootp_pkt_no","ssdp_duration","ssdp_len_mean","ssdp_len_max","ssdp_len_min","ssdp_time_mean","ssdp_time_max","ssdp_time_min","ssdp_pkt_no","classicstun_duration","classicstun_len_mean","classicstun_len_max","classicstun_len_min","classicstun_time_mean","classicstun_time_max","classicstun_time_min","classicstun_pkt_no","ntp_duration","ntp_len_mean","ntp_len_max","ntp_len_min","ntp_time_mean","ntp_time_max","ntp_time_min","ntp_pkt_no"
"24",6,844.238063573837,3758,23,23,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,23,19,4,37,37,0.00371214617853579,107.021739130435,170,74,0.00221961131994275,0.0060884952545166,1.95503234863281e-05,74,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1456979910533,1105.44352364357,1434,66,0.051422259247235,45.1484644412994,-1.93119049072266e-05,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",6,897.21648144722,4320,19,19,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,25,23,2,40,40,0.00419458389282227,107.28,170,74,0.0026496696472168,0.00591731071472168,1.93119049072266e-05,80,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59738713502884,1111.62235038859,1434,66,0.00956370199715507,6.68441867828369,-1.40666961669922e-05,4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",6,864.343541622162,3838,21,20,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,26,22,4,41,39,0.00363012460561899,107.326923076923,170,74,0.00232985692146497,0.00577282905578613,1.97887420654297e-05,80,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0657487937382,1113.96822649273,1434,66,0.023173412981956,45.0014078617096,-2.02655792236328e-05,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",6,842.65008854866,3453,25,26,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,23,21,2,37,37,0.00417405626048212,108.739130434783,199,74,0.0025637149810791,0.00568270683288574,1.95503234863281e-05,74,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0569318771362,992.08931274969,1434,66,0.10240141150312,45.1180782318115,-9.17911529541016e-05,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",6,890.061613798141,5238,19,19,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,27,23,4,42,42,0.00404055913289388,108.481481481481,170,74,0.00263118743896484,0.00673174858093262,1.95503234863281e-05,84,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47795811295509,1102.00746993424,1434,66,0.00775478800041482,6.35005331039429,-2.21729278564453e-05,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",6,868.067910671234,3752,21,21,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,23,21,2,37,37,0.00473775034365447,106.5,170,74,0.00277521299279254,0.0133693218231201,1.97887420654297e-05,74,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0455807844798,1116.02515461309,1434,66,0.055645229959505,45.1216967105865,-1.59740447998047e-05,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",6,878.944606304169,4522,21,21,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,26,22,4,40,40,0.00423165468069223,107.846153846154,170,74,0.00280184012192946,0.00854277610778809,2.00271606445312e-05,80,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3360116481781,1097.00815617581,1434,66,0.0357411411593592,45.0285422801971,-8.86917114257812e-05,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",6,880.544993877411,3392,27,27,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,21,19,2,36,36,0.00411043848310198,105.333333333333,170,74,0.00226395092313252,0.00732111930847168,1.95503234863281e-05,72,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.108603179455,1092.43747944266,1434,66,0.149979211917042,45.1192080974579,-0.000330686569213867,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",6,899.381480693817,2987,21,21,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,25,21,4,39,39,0.00382102966308594,107.06,170,74,0.00243176778157552,0.00555014610290527,1.93119049072266e-05,78,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.544148172651,1072.74161468512,1434,66,0.0487944001030142,45.1182861328125,-1.16825103759766e-05,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",6,899.523137807846,4354,28,28,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,23,21,2,38,38,0.00407233445540718,104.652173913043,170,74,0.00231371064116989,0.0054783821105957,1.95503234863281e-05,76,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.625349187851,1104.79822773322,1434,66,0.130721031337034,45.1183848381042,-1.50203704833984e-05,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",6,877.519103050232,3399,21,21,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,25,21,4,39,39,0.00394676208496094,105.12,170,74,0.0025685437520345,0.00694012641906738,1.88350677490234e-05,78,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5718496186393,978.489717899127,1434,66,0.0408536758823911,45.1093046665192,-1.35898590087891e-05,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",6,894.439979076385,3475,24,24,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,24,22,2,38,38,0.00450167059898376,104.041666666667,170,74,0.00285014510154724,0.00621318817138672,0.000109195709228516,76,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0410849707467,957.272779689058,1434,66,0.76508031732932,45.1295487880707,-1.38282775878906e-05,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
